mode_key,weapon_id,weapon_mode,quality,dataset,armor_profile,flat_mitigation_proxy,damage_raw,ignoresArmor,precision,attackSpeed,dealt_hp_damage_proxy,expected_dps_armor_proxy,armorDamage_raw_not_in_hp_proxy
light_javelins_throw,light_javelins,primary,Q3,mod,plate_iron,0.68,16.00,0.3500,1.000,6.30,8.93,1.42,1.20
light_javelins_throw,light_javelins,primary,Q4,mod,none,0.00,16.00,0.3500,1.000,6.30,16.00,2.54,1.20
light_javelins_throw,light_javelins,primary,Q4,mod,light,0.28,16.00,0.3500,1.000,6.30,13.09,2.08,1.20
light_javelins_throw,light_javelins,primary,Q4,mod,plate_iron,0.68,16.00,0.3500,1.000,6.30,8.93,1.42,1.20
light_javelins_throw,light_javelins,primary,Q5,mod,none,0.00,16.00,0.3500,1.000,6.30,16.00,2.54,1.20
light_javelins_throw,light_javelins,primary,Q5,mod,light,0.28,16.00,0.3500,1.000,6.30,13.09,2.08,1.20
light_javelins_throw,light_javelins,primary,Q5,mod,plate_iron,0.68,16.00,0.3500,1.000,6.30,8.93,1.42,1.20
light_javelins_throw,light_javelins,primary,Q6,mod,none,0.00,16.00,0.3500,1.000,6.30,16.00,2.54,1.20
light_javelins_throw,light_javelins,primary,Q6,mod,light,0.28,16.00,0.3500,1.000,6.30,13.09,2.08,1.20
light_javelins_throw,light_javelins,primary,Q6,mod,plate_iron,0.68,16.00,0.3500,1.000,6.30,8.93,1.42,1.20
longsword,longsword,primary,Q1,vanilla,none,0.00,25.60,0.7000,0.950,3.15,25.60,7.72,0.60
longsword,longsword,primary,Q1,vanilla,light,0.28,25.60,0.7000,0.950,3.15,23.45,7.07,0.60
longsword,longsword,primary,Q1,vanilla,plate_iron,0.68,25.60,0.7000,0.950,3.15,20.38,6.15,0.60
longsword,longsword,primary,Q2,vanilla,none,0.00,30.40,0.7000,0.950,3.15,30.40,9.17,0.60
longsword,longsword,primary,Q2,vanilla,light,0.28,30.40,0.7000,0.950,3.15,27.85,8.40,0.60
longsword,longsword,primary,Q2,vanilla,plate_iron,0.68,30.40,0.7000,0.950,3.15,24.20,7.30,0.60
longsword,longsword,primary,Q3,vanilla,none,0.00,32.00,0.7000,0.950,3.15,32.00,9.65,0.60
longsword,longsword,primary,Q3,vanilla,light,0.28,32.00,0.7000,0.950,3.15,29.31,8.84,0.60
longsword,longsword,primary,Q3,vanilla,plate_iron,0.68,32.00,0.7000,0.950,3.15,25.47,7.68,0.60
longsword,longsword,primary,Q4,vanilla,none,0.00,35.20,0.7000,0.950,3.15,35.20,10.62,0.60
longsword,longsword,primary,Q4,vanilla,light,0.28,35.20,0.7000,0.950,3.15,32.24,9.72,0.60
longsword,longsword,primary,Q4,vanilla,plate_iron,0.68,35.20,0.7000,0.950,3.15,28.02,8.45,0.60
longsword,longsword,primary,Q5,vanilla,none,0.00,38.40,0.7000,0.950,3.15,38.40,11.58,0.60
longsword,longsword,primary,Q5,vanilla,light,0.28,38.40,0.7000,0.950,3.15,35.17,10.61,0.60
longsword,longsword,primary,Q5,vanilla,plate_iron,0.68,38.40,0.7000,0.950,3.15,30.57,9.22,0.60
longsword,longsword,primary,Q6,vanilla,none,0.00,44.80,0.7000,0.950,3.15,44.80,13.51,0.60
longsword,longsword,primary,Q6,vanilla,light,0.28,44.80,0.7000,0.950,3.15,41.04,12.38,0.60
longsword,longsword,primary,Q6,vanilla,plate_iron,0.68,44.80,0.7000,0.950,3.15,35.66,10.75,0.60
longsword,longsword,primary,Q1,mod,none,0.00,25.60,0.7000,0.950,3.15,25.60,7.72,0.60
longsword,longsword,primary,Q1,mod,light,0.28,25.60,0.7000,0.950,3.15,23.45,7.07,0.60
longsword,longsword,primary,Q1,mod,plate_iron,0.68,25.60,0.7000,0.950,3.15,20.38,6.15,0.60
longsword,longsword,primary,Q2,mod,none,0.00,30.40,0.7000,0.950,3.15,30.40,9.17,0.60
longsword,longsword,primary,Q2,mod,light,0.28,30.40,0.7000,0.950,3.15,27.85,8.40,0.60
longsword,longsword,primary,Q2,mod,plate_iron,0.68,30.40,0.7000,0.950,3.15,24.20,7.30,0.60
longsword,longsword,primary,Q3,mod,none,0.00,32.00,0.7000,0.950,3.15,32.00,9.65,0.60
longsword,longsword,primary,Q3,mod,light,0.28,32.00,0.7000,0.950,3.15,29.31,8.84,0.60
longsword,longsword,primary,Q3,mod,plate_iron,0.68,32.00,0.7000,0.950,3.15,25.47,7.68,0.60
longsword,longsword,primary,Q4,mod,none,0.00,35.20,0.7000,0.950,3.15,35.20,10.62,0.60
longsword,longsword,primary,Q4,mod,light,0.28,35.20,0.7000,0.950,3.15,32.24,9.72,0.60
longsword,longsword,primary,Q4,mod,plate_iron,0.68,35.20,0.7000,0.950,3.15,28.02,8.45,0.60
longsword,longsword,primary,Q5,mod,none,0.00,38.40,0.7000,0.950,3.15,38.40,11.58,0.60
longsword,longsword,primary,Q5,mod,light,0.28,38.40,0.7000,0.950,3.15,35.17,10.61,0.60
longsword,longsword,primary,Q5,mod,plate_iron,0.68,38.40,0.7000,0.950,3.15,30.57,9.22,0.60
longsword,longsword,primary,Q6,mod,none,0.00,44.80,0.7000,0.950,3.15,44.80,13.51,0.60
longsword,longsword,primary,Q6,mod,light,0.28,44.80,0.7000,0.950,3.15,41.04,12.38,0.60
longsword,longsword,primary,Q6,mod,plate_iron,0.68,44.80,0.7000,0.950,3.15,35.66,10.75,0.60
mace,mace,primary,Q1,vanilla,none,0.00,12.80,0.6000,1.000,3.15,12.80,4.06,2.00
mace,mace,primary,Q1,vanilla,light,0.28,12.80,0.6000,1.000,3.15,11.37,3.61,2.00
mace,mace,primary,Q1,vanilla,plate_iron,0.68,12.80,0.6000,1.000,3.15,9.32,2.96,2.00
mace,mace,primary,Q2,vanilla,none,0.00,15.20,0.6000,1.000,3.15,15.20,4.83,2.00
mace,mace,primary,Q2,vanilla,light,0.28,15.20,0.6000,1.000,3.15,13.50,4.28,2.00
mace,mace,primary,Q2,vanilla,plate_iron,0.68,15.20,0.6000,1.000,3.15,11.07,3.51,2.00
mace,mace,primary,Q3,vanilla,none,0.00,16.00,0.6000,1.000,3.15,16.00,5.08,2.00
mace,mace,primary,Q3,vanilla,light,0.28,16.00,0.6000,1.000,3.15,14.21,4.51,2.00
mace,mace,primary,Q3,vanilla,plate_iron,0.68,16.00,0.6000,1.000,3.15,11.65,3.70,2.00
mace,mace,primary,Q4,vanilla,none,0.00,17.60,0.6000,1.000,3.15,17.60,5.59,2.00
mace,mace,primary,Q4,vanilla,light,0.28,17.60,0.6000,1.000,3.15,15.63,4.96,2.00
mace,mace,primary,Q4,vanilla,plate_iron,0.68,17.60,0.6000,1.000,3.15,12.81,4.07,2.00
mace,mace,primary,Q5,vanilla,none,0.00,19.20,0.6000,1.000,3.15,19.20,6.10,2.00
mace,mace,primary,Q5,vanilla,light,0.28,19.20,0.6000,1.000,3.15,17.05,5.41,2.00
mace,mace,primary,Q5,vanilla,plate_iron,0.68,19.20,0.6000,1.000,3.15,13.98,4.44,2.00
mace,mace,primary,Q6,vanilla,none,0.00,22.40,0.6000,1.000,3.15,22.40,7.11,2.00
mace,mace,primary,Q6,vanilla,light,0.28,22.40,0.6000,1.000,3.15,19.89,6.31,2.00
mace,mace,primary,Q6,vanilla,plate_iron,0.68,22.40,0.6000,1.000,3.15,16.31,5.18,2.00
mace,mace,primary,Q1,mod,none,0.00,12.80,0.6000,1.000,3.15,12.80,4.06,2.00
mace,mace,primary,Q1,mod,light,0.28,12.80,0.6000,1.000,3.15,11.37,3.61,2.00
mace,mace,primary,Q1,mod,plate_iron,0.68,12.80,0.6000,1.000,3.15,9.32,2.96,2.00
mace,mace,primary,Q2,mod,none,0.00,15.20,0.6000,1.000,3.15,15.20,4.83,2.00
mace,mace,primary,Q2,mod,light,0.28,15.20,0.6000,1.000,3.15,13.50,4.28,2.00
mace,mace,primary,Q2,mod,plate_iron,0.68,15.20,0.6000,1.000,3.15,11.07,3.51,2.00
mace,mace,primary,Q3,mod,none,0.00,16.00,0.6000,1.000,3.15,16.00,5.08,2.00
mace,mace,primary,Q3,mod,light,0.28,16.00,0.6000,1.000,3.15,14.21,4.51,2.00
mace,mace,primary,Q3,mod,plate_iron,0.68,16.00,0.6000,1.000,3.15,11.65,3.70,2.00
mace,mace,primary,Q4,mod,none,0.00,17.60,0.6000,1.000,3.15,17.60,5.59,2.00
mace,mace,primary,Q4,mod,light,0.28,17.60,0.6000,1.000,3.15,15.63,4.96,2.00
mace,mace,primary,Q4,mod,plate_iron,0.68,17.60,0.6000,1.000,3.15,12.81,4.07,2.00
mace,mace,primary,Q5,mod,none,0.00,19.20,0.6000,1.000,3.15,19.20,6.10,2.00
mace,mace,primary,Q5,mod,light,0.28,19.20,0.6000,1.000,3.15,17.05,5.41,2.00
mace,mace,primary,Q5,mod,plate_iron,0.68,19.20,0.6000,1.000,3.15,13.98,4.44,2.00
mace,mace,primary,Q6,mod,none,0.00,22.40,0.6000,1.000,3.15,22.40,7.11,2.00
mace,mace,primary,Q6,mod,light,0.28,22.40,0.6000,1.000,3.15,19.89,6.31,2.00
mace,mace,primary,Q6,mod,plate_iron,0.68,22.40,0.6000,1.000,3.15,16.31,5.18,2.00
military_pick,military_pick,primary,Q1,vanilla,none,0.00,12.80,0.6000,1.000,4.95,12.80,2.59,1.90
military_pick,military_pick,primary,Q1,vanilla,light,0.28,12.80,0.6000,1.000,4.95,11.37,2.30,1.90
military_pick,military_pick,primary,Q1,vanilla,plate_iron,0.68,12.80,0.6000,1.000,4.95,9.32,1.88,1.90
military_pick,military_pick,primary,Q2,vanilla,none,0.00,15.20,0.6000,1.000,4.95,15.20,3.07,1.90
military_pick,military_pick,primary,Q2,vanilla,light,0.28,15.20,0.6000,1.000,4.95,13.50,2.73,1.90
military_pick,military_pick,primary,Q2,vanilla,plate_iron,0.68,15.20,0.6000,1.000,4.95,11.07,2.24,1.90
military_pick,military_pick,primary,Q3,vanilla,none,0.00,16.00,0.6000,1.000,4.95,16.00,3.23,1.90
military_pick,military_pick,primary,Q3,vanilla,light,0.28,16.00,0.6000,1.000,4.95,14.21,2.87,1.90
military_pick,military_pick,primary,Q3,vanilla,plate_iron,0.68,16.00,0.6000,1.000,4.95,11.65,2.35,1.90
military_pick,military_pick,primary,Q4,vanilla,none,0.00,17.60,0.6000,1.000,4.95,17.60,3.56,1.90
military_pick,military_pick,primary,Q4,vanilla,light,0.28,17.60,0.6000,1.000,4.95,15.63,3.16,1.90
military_pick,military_pick,primary,Q4,vanilla,plate_iron,0.68,17.60,0.6000,1.000,4.95,12.81,2.59,1.90
military_pick,military_pick,primary,Q5,vanilla,none,0.00,19.20,0.6000,1.000,4.95,19.20,3.88,1.90
military_pick,military_pick,primary,Q5,vanilla,light,0.28,19.20,0.6000,1.000,4.95,17.05,3.44,1.90
military_pick,military_pick,primary,Q5,vanilla,plate_iron,0.68,19.20,0.6000,1.000,4.95,13.98,2.82,1.90
military_pick,military_pick,primary,Q6,vanilla,none,0.00,22.40,0.6000,1.000,4.95,22.40,4.53,1.90
military_pick,military_pick,primary,Q6,vanilla,light,0.28,22.40,0.6000,1.000,4.95,19.89,4.02,1.90
military_pick,military_pick,primary,Q6,vanilla,plate_iron,0.68,22.40,0.6000,1.000,4.95,16.31,3.29,1.90
military_pick,military_pick,primary,Q1,mod,none,0.00,12.80,0.6000,1.000,4.95,12.80,2.59,1.90
military_pick,military_pick,primary,Q1,mod,light,0.28,12.80,0.6000,1.000,4.95,11.37,2.30,1.90
military_pick,military_pick,primary,Q1,mod,plate_iron,0.68,12.80,0.6000,1.000,4.95,9.32,1.88,1.90
military_pick,military_pick,primary,Q2,mod,none,0.00,15.20,0.6000,1.000,4.95,15.20,3.07,1.90
military_pick,military_pick,primary,Q2,mod,light,0.28,15.20,0.6000,1.000,4.95,13.50,2.73,1.90
military_pick,military_pick,primary,Q2,mod,plate_iron,0.68,15.20,0.6000,1.000,4.95,11.07,2.24,1.90
military_pick,military_pick,primary,Q3,mod,none,0.00,16.00,0.6000,1.000,4.95,16.00,3.23,1.90
military_pick,military_pick,primary,Q3,mod,light,0.28,16.00,0.6000,1.000,4.95,14.21,2.87,1.90
military_pick,military_pick,primary,Q3,mod,plate_iron,0.68,16.00,0.6000,1.000,4.95,11.65,2.35,1.90
military_pick,military_pick,primary,Q4,mod,none,0.00,17.60,0.6000,1.000,4.95,17.60,3.56,1.90
military_pick,military_pick,primary,Q4,mod,light,0.28,17.60,0.6000,1.000,4.95,15.63,3.16,1.90
military_pick,military_pick,primary,Q4,mod,plate_iron,0.68,17.60,0.6000,1.000,4.95,12.81,2.59,1.90
military_pick,military_pick,primary,Q5,mod,none,0.00,19.20,0.6000,1.000,4.95,19.20,3.88,1.90
military_pick,military_pick,primary,Q5,mod,light,0.28,19.20,0.6000,1.000,4.95,17.05,3.44,1.90
military_pick,military_pick,primary,Q5,mod,plate_iron,0.68,19.20,0.6000,1.000,4.95,13.98,2.82,1.90
military_pick,military_pick,primary,Q6,mod,none,0.00,22.40,0.6000,1.000,4.95,22.40,4.53,1.90
military_pick,military_pick,primary,Q6,mod,light,0.28,22.40,0.6000,1.000,4.95,19.89,4.02,1.90
military_pick,military_pick,primary,Q6,mod,plate_iron,0.68,22.40,0.6000,1.000,4.95,16.31,3.29,1.90
reinforced_flail,reinforced_flail,primary,Q1,vanilla,none,0.00,8.80,0.5000,1.000,3.60,8.80,2.44,2.10
reinforced_flail,reinforced_flail,primary,Q1,vanilla,light,0.28,8.80,0.5000,1.000,3.60,7.57,2.10,2.10
reinforced_flail,reinforced_flail,primary,Q1,vanilla,plate_iron,0.68,8.80,0.5000,1.000,3.60,5.81,1.61,2.10
reinforced_flail,reinforced_flail,primary,Q2,vanilla,none,0.00,10.45,0.5000,1.000,3.60,10.45,2.90,2.10
reinforced_flail,reinforced_flail,primary,Q2,vanilla,light,0.28,10.45,0.5000,1.000,3.60,8.99,2.50,2.10
reinforced_flail,reinforced_flail,primary,Q2,vanilla,plate_iron,0.68,10.45,0.5000,1.000,3.60,6.90,1.92,2.10
reinforced_flail,reinforced_flail,primary,Q3,vanilla,none,0.00,11.00,0.5000,1.000,3.60,11.00,3.06,2.10
reinforced_flail,reinforced_flail,primary,Q3,vanilla,light,0.28,11.00,0.5000,1.000,3.60,9.46,2.63,2.10
reinforced_flail,reinforced_flail,primary,Q3,vanilla,plate_iron,0.68,11.00,0.5000,1.000,3.60,7.26,2.02,2.10
reinforced_flail,reinforced_flail,primary,Q4,vanilla,none,0.00,12.10,0.5000,1.000,3.60,12.10,3.36,2.10
reinforced_flail,reinforced_flail,primary,Q4,vanilla,light,0.28,12.10,0.5000,1.000,3.60,10.41,2.89,2.10
reinforced_flail,reinforced_flail,primary,Q4,vanilla,plate_iron,0.68,12.10,0.5000,1.000,3.60,7.99,2.22,2.10
reinforced_flail,reinforced_flail,primary,Q5,vanilla,none,0.00,13.20,0.5000,1.000,3.60,13.20,3.67,2.10
reinforced_flail,reinforced_flail,primary,Q5,vanilla,light,0.28,13.20,0.5000,1.000,3.60,11.35,3.15,2.10
reinforced_flail,reinforced_flail,primary,Q5,vanilla,plate_iron,0.68,13.20,0.5000,1.000,3.60,8.71,2.42,2.10
reinforced_flail,reinforced_flail,primary,Q6,vanilla,none,0.00,15.40,0.5000,1.000,3.60,15.40,4.28,2.10
reinforced_flail,reinforced_flail,primary,Q6,vanilla,light,0.28,15.40,0.5000,1.000,3.60,13.24,3.68,2.10
reinforced_flail,reinforced_flail,primary,Q6,vanilla,plate_iron,0.68,15.40,0.5000,1.000,3.60,10.16,2.82,2.10
reinforced_flail,reinforced_flail,primary,Q1,mod,none,0.00,8.80,0.5000,1.000,3.60,8.80,2.44,2.10
reinforced_flail,reinforced_flail,primary,Q1,mod,light,0.28,8.80,0.5000,1.000,3.60,7.57,2.10,2.10
reinforced_flail,reinforced_flail,primary,Q1,mod,plate_iron,0.68,8.80,0.5000,1.000,3.60,5.81,1.61,2.10
reinforced_flail,reinforced_flail,primary,Q2,mod,none,0.00,10.45,0.5000,1.000,3.60,10.45,2.90,2.10
reinforced_flail,reinforced_flail,primary,Q2,mod,light,0.28,10.45,0.5000,1.000,3.60,8.99,2.50,2.10
reinforced_flail,reinforced_flail,primary,Q2,mod,plate_iron,0.68,10.45,0.5000,1.000,3.60,6.90,1.92,2.10
reinforced_flail,reinforced_flail,primary,Q3,mod,none,0.00,11.00,0.5000,1.000,3.60,11.00,3.06,2.10
reinforced_flail,reinforced_flail,primary,Q3,mod,light,0.28,11.00,0.5000,1.000,3.60,9.46,2.63,2.10
reinforced_flail,reinforced_flail,primary,Q3,mod,plate_iron,0.68,11.00,0.5000,1.000,3.60,7.26,2.02,2.10
reinforced_flail,reinforced_flail,primary,Q4,mod,none,0.00,12.10,0.5000,1.000,3.60,12.10,3.36,2.10
reinforced_flail,reinforced_flail,primary,Q4,mod,light,0.28,12.10,0.5000,1.000,3.60,10.41,2.89,2.10
reinforced_flail,reinforced_flail,primary,Q4,mod,plate_iron,0.68,12.10,0.5000,1.000,3.60,7.99,2.22,2.10
reinforced_flail,reinforced_flail,primary,Q5,mod,none,0.00,13.20,0.5000,1.000,3.60,13.20,3.67,2.10
reinforced_flail,reinforced_flail,primary,Q5,mod,light,0.28,13.20,0.5000,1.000,3.60,11.35,3.15,2.10
reinforced_flail,reinforced_flail,primary,Q5,mod,plate_iron,0.68,13.20,0.5000,1.000,3.60,8.71,2.42,2.10
reinforced_flail,reinforced_flail,primary,Q6,mod,none,0.00,15.40,0.5000,1.000,3.60,15.40,4.28,2.10
reinforced_flail,reinforced_flail,primary,Q6,mod,light,0.28,15.40,0.5000,1.000,3.60,13.24,3.68,2.10
reinforced_flail,reinforced_flail,primary,Q6,mod,plate_iron,0.68,15.40,0.5000,1.000,3.60,10.16,2.82,2.10
reinforced_spear,reinforced_spear,primary,Q1,vanilla,none,0.00,21.60,0.9000,0.950,5.85,21.60,3.51,0.65
reinforced_spear,reinforced_spear,primary,Q1,vanilla,light,0.28,21.60,0.9000,0.950,5.85,21.00,3.41,0.65
reinforced_spear,reinforced_spear,primary,Q1,vanilla,plate_iron,0.68,21.60,0.9000,0.950,5.85,20.13,3.27,0.65
reinforced_spear,reinforced_spear,primary,Q2,vanilla,none,0.00,25.65,0.9000,0.950,5.85,25.65,4.17,0.65
reinforced_spear,reinforced_spear,primary,Q2,vanilla,light,0.28,25.65,0.9000,0.950,5.85,24.93,4.05,0.65
reinforced_spear,reinforced_spear,primary,Q2,vanilla,plate_iron,0.68,25.65,0.9000,0.950,5.85,23.91,3.88,0.65
reinforced_spear,reinforced_spear,primary,Q3,vanilla,none,0.00,27.00,0.9000,0.950,5.85,27.00,4.38,0.65
reinforced_spear,reinforced_spear,primary,Q3,vanilla,light,0.28,27.00,0.9000,0.950,5.85,26.24,4.26,0.65
reinforced_spear,reinforced_spear,primary,Q3,vanilla,plate_iron,0.68,27.00,0.9000,0.950,5.85,25.16,4.09,0.65
reinforced_spear,reinforced_spear,primary,Q4,vanilla,none,0.00,29.70,0.9000,0.950,5.85,29.70,4.82,0.65
reinforced_spear,reinforced_spear,primary,Q4,vanilla,light,0.28,29.70,0.9000,0.950,5.85,28.87,4.69,0.65
reinforced_spear,reinforced_spear,primary,Q4,vanilla,plate_iron,0.68,29.70,0.9000,0.950,5.85,27.68,4.50,0.65
reinforced_spear,reinforced_spear,primary,Q5,vanilla,none,0.00,32.40,0.9000,0.950,5.85,32.40,5.26,0.65
reinforced_spear,reinforced_spear,primary,Q5,vanilla,light,0.28,32.40,0.9000,0.950,5.85,31.49,5.11,0.65
reinforced_spear,reinforced_spear,primary,Q5,vanilla,plate_iron,0.68,32.40,0.9000,0.950,5.85,30.20,4.90,0.65
reinforced_spear,reinforced_spear,primary,Q6,vanilla,none,0.00,37.80,0.9000,0.950,5.85,37.80,6.14,0.65
reinforced_spear,reinforced_spear,primary,Q6,vanilla,light,0.28,37.80,0.9000,0.950,5.85,36.74,5.97,0.65
reinforced_spear,reinforced_spear,primary,Q6,vanilla,plate_iron,0.68,37.80,0.9000,0.950,5.85,35.23,5.72,0.65
reinforced_spear,reinforced_spear,primary,Q1,mod,none,0.00,21.60,0.9000,0.950,5.85,21.60,3.51,0.65
reinforced_spear,reinforced_spear,primary,Q1,mod,light,0.28,21.60,0.9000,0.950,5.85,21.00,3.41,0.65
reinforced_spear,reinforced_spear,primary,Q1,mod,plate_iron,0.68,21.60,0.9000,0.950,5.85,20.13,3.27,0.65
reinforced_spear,reinforced_spear,primary,Q2,mod,none,0.00,25.65,0.9000,0.950,5.85,25.65,4.17,0.65
reinforced_spear,reinforced_spear,primary,Q2,mod,light,0.28,25.65,0.9000,0.950,5.85,24.93,4.05,0.65
reinforced_spear,reinforced_spear,primary,Q2,mod,plate_iron,0.68,25.65,0.9000,0.950,5.85,23.91,3.88,0.65
reinforced_spear,reinforced_spear,primary,Q3,mod,none,0.00,27.00,0.9000,0.950,5.85,27.00,4.38,0.65
reinforced_spear,reinforced_spear,primary,Q3,mod,light,0.28,27.00,0.9000,0.950,5.85,26.24,4.26,0.65
reinforced_spear,reinforced_spear,primary,Q3,mod,plate_iron,0.68,27.00,0.9000,0.950,5.85,25.16,4.09,0.65
reinforced_spear,reinforced_spear,primary,Q4,mod,none,0.00,29.70,0.9000,0.950,5.85,29.70,4.82,0.65
reinforced_spear,reinforced_spear,primary,Q4,mod,light,0.28,29.70,0.9000,0.950,5.85,28.87,4.69,0.65
reinforced_spear,reinforced_spear,primary,Q4,mod,plate_iron,0.68,29.70,0.9000,0.950,5.85,27.68,4.50,0.65
reinforced_spear,reinforced_spear,primary,Q5,mod,none,0.00,32.40,0.9000,0.950,5.85,32.40,5.26,0.65
reinforced_spear,reinforced_spear,primary,Q5,mod,light,0.28,32.40,0.9000,0.950,5.85,31.49,5.11,0.65
reinforced_spear,reinforced_spear,primary,Q5,mod,plate_iron,0.68,32.40,0.9000,0.950,5.85,30.20,4.90,0.65
reinforced_spear,reinforced_spear,primary,Q6,mod,none,0.00,37.80,0.9000,0.950,5.85,37.80,6.14,0.65
reinforced_spear,reinforced_spear,primary,Q6,mod,light,0.28,37.80,0.9000,0.950,5.85,36.74,5.97,0.65
reinforced_spear,reinforced_spear,primary,Q6,mod,plate_iron,0.68,37.80,0.9000,0.950,5.85,35.23,5.72,0.65
short_sword,short_sword,primary,Q1,vanilla,none,0.00,12.80,0.7000,1.000,3.15,12.80,4.06,0.60
short_sword,short_sword,primary,Q1,vanilla,light,0.28,12.80,0.7000,1.000,3.15,11.72,3.72,0.60
short_sword,short_sword,primary,Q1,vanilla,plate_iron,0.68,12.80,0.7000,1.000,3.15,10.19,3.23,0.60
short_sword,short_sword,primary,Q2,vanilla,none,0.00,15.20,0.7000,1.000,3.15,15.20,4.83,0.60
short_sword,short_sword,primary,Q2,vanilla,light,0.28,15.20,0.7000,1.000,3.15,13.92,4.42,0.60
short_sword,short_sword,primary,Q2,vanilla,plate_iron,0.68,15.20,0.7000,1.000,3.15,12.10,3.84,0.60
short_sword,short_sword,primary,Q3,vanilla,none,0.00,16.00,0.7000,1.000,3.15,16.00,5.08,0.60
short_sword,short_sword,primary,Q3,vanilla,light,0.28,16.00,0.7000,1.000,3.15,14.66,4.65,0.60
short_sword,short_sword,primary,Q3,vanilla,plate_iron,0.68,16.00,0.7000,1.000,3.15,12.74,4.04,0.60
short_sword,short_sword,primary,Q4,vanilla,none,0.00,17.60,0.7000,1.000,3.15,17.60,5.59,0.60
short_sword,short_sword,primary,Q4,vanilla,light,0.28,17.60,0.7000,1.000,3.15,16.12,5.12,0.60
short_sword,short_sword,primary,Q4,vanilla,plate_iron,0.68,17.60,0.7000,1.000,3.15,14.01,4.45,0.60
short_sword,short_sword,primary,Q5,vanilla,none,0.00,19.20,0.7000,1.000,3.15,19.20,6.10,0.60
short_sword,short_sword,primary,Q5,vanilla,light,0.28,19.20,0.7000,1.000,3.15,17.59,5.58,0.60
short_sword,short_sword,primary,Q5,vanilla,plate_iron,0.68,19.20,0.7000,1.000,3.15,15.28,4.85,0.60
short_sword,short_sword,primary,Q6,vanilla,none,0.00,22.40,0.7000,1.000,3.15,22.40,7.11,0.60
short_sword,short_sword,primary,Q6,vanilla,light,0.28,22.40,0.7000,1.000,3.15,20.52,6.51,0.60
short_sword,short_sword,primary,Q6,vanilla,plate_iron,0.68,22.40,0.7000,1.000,3.15,17.83,5.66,0.60
short_sword,short_sword,primary,Q1,mod,none,0.00,12.80,0.7000,1.000,3.15,12.80,4.06,0.60
short_sword,short_sword,primary,Q1,mod,light,0.28,12.80,0.7000,1.000,3.15,11.72,3.72,0.60
short_sword,short_sword,primary,Q1,mod,plate_iron,0.68,12.80,0.7000,1.000,3.15,10.19,3.23,0.60
short_sword,short_sword,primary,Q2,mod,none,0.00,15.20,0.7000,1.000,3.15,15.20,4.83,0.60
short_sword,short_sword,primary,Q2,mod,light,0.28,15.20,0.7000,1.000,3.15,13.92,4.42,0.60
short_sword,short_sword,primary,Q2,mod,plate_iron,0.68,15.20,0.7000,1.000,3.15,12.10,3.84,0.60
short_sword,short_sword,primary,Q3,mod,none,0.00,16.00,0.7000,1.000,3.15,16.00,5.08,0.60
short_sword,short_sword,primary,Q3,mod,light,0.28,16.00,0.7000,1.000,3.15,14.66,4.65,0.60
short_sword,short_sword,primary,Q3,mod,plate_iron,0.68,16.00,0.7000,1.000,3.15,12.74,4.04,0.60
short_sword,short_sword,primary,Q4,mod,none,0.00,17.60,0.7000,1.000,3.15,17.60,5.59,0.60
short_sword,short_sword,primary,Q4,mod,light,0.28,17.60,0.7000,1.000,3.15,16.12,5.12,0.60
short_sword,short_sword,primary,Q4,mod,plate_iron,0.68,17.60,0.7000,1.000,3.15,14.01,4.45,0.60
short_sword,short_sword,primary,Q5,mod,none,0.00,19.20,0.7000,1.000,3.15,19.20,6.10,0.60
short_sword,short_sword,primary,Q5,mod,light,0.28,19.20,0.7000,1.000,3.15,17.59,5.58,0.60
short_sword,short_sword,primary,Q5,mod,plate_iron,0.68,19.20,0.7000,1.000,3.15,15.28,4.85,0.60
short_sword,short_sword,primary,Q6,mod,none,0.00,22.40,0.7000,1.000,3.15,22.40,7.11,0.60
short_sword,short_sword,primary,Q6,mod,light,0.28,22.40,0.7000,1.000,3.15,20.52,6.51,0.60
short_sword,short_sword,primary,Q6,mod,plate_iron,0.68,22.40,0.7000,1.000,3.15,17.83,5.66,0.60
spear,spear,primary,Q1,vanilla,none,0.00,20.80,0.9000,0.950,6.30,20.80,3.14,0.55
spear,spear,primary,Q1,vanilla,light,0.28,20.80,0.9000,0.950,6.30,20.22,3.05,0.55
spear,spear,primary,Q1,vanilla,plate_iron,0.68,20.80,0.9000,0.950,6.30,19.39,2.92,0.55
spear,spear,primary,Q2,vanilla,none,0.00,24.70,0.9000,0.950,6.30,24.70,3.72,0.55
spear,spear,primary,Q2,vanilla,light,0.28,24.70,0.9000,0.950,6.30,24.01,3.62,0.55
spear,spear,primary,Q2,vanilla,plate_iron,0.68,24.70,0.9000,0.950,6.30,23.02,3.47,0.55
spear,spear,primary,Q3,vanilla,none,0.00,26.00,0.9000,0.950,6.30,26.00,3.92,0.55
spear,spear,primary,Q3,vanilla,light,0.28,26.00,0.9000,0.950,6.30,25.27,3.81,0.55
spear,spear,primary,Q3,vanilla,plate_iron,0.68,26.00,0.9000,0.950,6.30,24.23,3.65,0.55
spear,spear,primary,Q4,vanilla,none,0.00,28.60,0.9000,0.950,6.30,28.60,4.31,0.55
spear,spear,primary,Q4,vanilla,light,0.28,28.60,0.9000,0.950,6.30,27.80,4.19,0.55
spear,spear,primary,Q4,vanilla,plate_iron,0.68,28.60,0.9000,0.950,6.30,26.66,4.02,0.55
